ZCTA_GEOID10,11-1,11-2,11-3,11-9,13-1,13-2,15-1,15-2,17-1,17-2,17-3,19-1,19-2,19-3,19-4,21-1,21-2,23-1,23-2,25-1,25-2,25-3,25-4,25-9,27-1,27-2,27-3,27-4,29-1,29-2,29-9,31-1,31-2,31-9,33-1,33-2,33-3,33-9,35-1,35-2,35-3,35-9,37-1,37-2,37-3,39-1,39-2,39-3,39-4,39-5,39-6,39-7,39-9,41-1,41-2,41-3,41-4,41-9,43-1,43-2,43-3,43-4,43-5,43-6,43-9,45-1,45-2,45-3,45-4,47-1,47-2,47-3,47-4,47-5,49-1,49-2,49-3,49-9,51-1,51-2,51-3,51-4,51-5,51-6,51-7,51-8,51-9,53-1,53-2,53-3,53-4,53-5,53-6,53-7
0485140,68.92129032,17.41728639,53.09518246,62.94740943,119.9333618,100.2070347,142.481217,5.51878299,1.345030964,62.25540977,21.64960067,4.313192337,4.817540138,4.07321504,6.065916181,14.90307606,0.241315112,10.86627403,6.612160847,33.70443505,67.8465306,19.34257871,4.105580009,24.0485218,8.354805283,2.076714031,11.21361277,4.834962812,50.60270581,30.77889093,5.416508329,21.33125077,1.68529626,14.2194064,2.824551312,3.218101697,12.90227524,13.86303441,2.8648023,12.35096071,19.14380258,3.756349452,1.995822596,25.97052229,8.048932168,1.735901877,0.442808617,3.003804863,0.006539287,0.137855268,3.521378754,0.085032775,20.91670502,20.61247886,114.0112938,47.94731047,23.76093195,19.6679849,38.25935723,2.617613537,59.17245688,109.35974,177.1993884,66.65491316,75.7365308,0.127514889,1.672718177,0.0030994,0.09797412,2.157023058,17.66715384,0.557637008,3.542576152,0.173040601,7.466907688,7.995194165,24.73759536,42.08697957,13.6852356,57.08879471,3.876397466,39.31076243,1.58205527,4.821670635,1.466734739,11.97983596,49.69872657,5.198163923,13.81492718,39.37448459,0.413267639,1.044623499,4.801072947,55.54255576
0485142,142.3864242,34.9969433,108.2091654,122.1069654,258.1526321,185.8672069,246.9337334,10.06626663,3.561597364,200.3035384,74.76065822,11.53396361,12.67079312,10.69232079,15.50656064,39.98388685,0.783609152,23.13147521,14.14918754,94.20062997,189.8906056,52.05820105,9.075605726,65.61114027,16.58811523,3.906393915,24.84451989,4.631538845,92.28376733,52.89256844,11.12225787,35.69892326,3.07560521,26.30764087,6.031504244,6.984417838,27.6338543,25.74654496,4.370462653,18.6157461,29.65902544,5.347420549,3.348572654,43.24511755,11.5599067,2.335967641,1.119506947,4.942571405,0.289293399,2.177778413,2.718971602,0.186514643,39.85597823,40.09363682,221.5986881,89.29730553,53.52922495,32.48114462,62.69340919,4.367809757,98.31258834,180.4450982,274.8799684,145.2362945,152.0648315,0.148264872,1.813298623,0.004607085,0.129899549,3.306904307,22.8618212,0.426422481,6.078610105,0.299600393,10.17254672,12.90483636,27.60048883,58.39605699,16.16040983,68.28983458,4.586169321,43.2196421,2.651674614,4.390645001,1.486468154,17.36847203,53.08960186,7.011260104,13.02639918,54.27125339,0.62307224,1.43421163,5.921963701,69.17196786
0485143,53.19593161,12.07190236,37.99788919,44.83262845,84.5576935,71.95963234,87.41716655,3.582833454,0.906865184,47.59237546,17.43977953,3.831291674,4.701748261,4.61604442,5.368344132,9.040265697,0.178992096,5.073753894,3.310568663,18.70947022,37.63739116,10.56139336,1.748822371,12.98955209,6.695489692,0.881012141,11.14484468,1.822204823,42.6812981,25.67661958,7.040003871,21.35947058,1.526832068,13.30690407,1.712655506,1.328817713,5.884446218,7.208193571,1.630036463,6.898999017,13.08009572,2.643227906,1.28874601,21.66205618,4.889850135,1.187618858,0.721709573,2.331089813,0.003269643,0.10145397,3.427857502,0.090750396,16.29276286,20.81386985,121.4113018,42.17605521,16.32311699,16.2756561,34.49653989,2.559379925,56.1456488,97.72352273,165.7365156,55.37774918,65.9606439,0.071077447,1.050008843,0.001902475,0.051532279,1.58498112,11.58714104,0.312829111,2.425918814,0.14524324,5.106384103,6.460471568,17.12612658,29.33739339,9.563249521,40.63055872,4.934987035,29.20082716,1.234091246,2.637602076,1.030446272,6.014222319,34.85990946,4.750160734,6.974563903,35.19451766,0.35385239,1.044744974,3.530338103,49.9442661
0485145,0.109917877,0.030322173,0.219835755,0.108022742,0.429564119,0.098547063,0,0,0,0.028806584,0.001371742,0,0,0,0,0,0,0.00315856,0.000631712,0,0,0,0,0,0.21399177,0.010973937,0.699588477,0.04526749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00036049,0.026624275,0.005407354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002283105,0.044700793,0,0,0.005287009,0.068834128,0.000944109,0.000755287,0.000789639,0.011020456,0.001115777,0.010540029,0.121602343,0.126768463,0.270187455,0.026796443,1.031275798,0.002111437,0.006505978,0.000944109,0.004549011,0.335108966,0.047327054,0.000120163,0.392418478,0,0.000720981,0.002763759,0.452137112
0485147,0,0,0,0,0,0,0,0,0.022460364,0.289635937,0.126541398,0.101291838,0.113916618,0.126688197,0.122871403,0,0,0,0,0,0,0,0,0,0.013358779,0.020992366,0.046975925,0.015267176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127366095,0.007058824,0.183160621,0.305560835,0.75398182,0.322174536,0.30069727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0485172,0.724996028,0.365054442,0.629780615,0.205178884,1.273890349,0.614271191,0,0,0,0.023809524,0,0,0,0.023809524,0,0.037121121,0.000760778,0.12815888,0.05866961,0.218946987,0.441275208,0.118162058,0.015336312,0.150223403,0.142857143,0,0.80952381,0,0.273832635,0.188208848,0.029631143,0.106263411,0.003065291,0.034433432,0.000845309,3.62275E-05,0.002837822,0.014454776,0.012363339,0.035863901,0.031776847,0.002350056,0.000211551,0.069308264,0.000504541,0.017267804,0.004904465,0.052825176,0.000408705,0.000306529,0.000306529,0.003167467,0.20302442,0,0,0,0,0,0,0,0,0,0,0,0,0.000423101,0.008250476,0,0,0.004874723,0.096430003,0,0.003727788,0.005437412,0.041266113,0.028990432,0.223416396,0.246403462,0.140369065,0.786561808,0.433467315,0.517818342,0.000196002,0.024624007,0.001568013,0.001764014,0.234663867,0.031736733,0.003165099,0.315211098,0,0.006951034,0.031903725,0.740755616
0485173,0.588047103,0.102663567,0.646919738,0.174924718,1.190241446,0.259611805,0.97573785,0.02426215,0,1.320197044,0.596880131,0.001642036,0.014778325,0,0.007389163,0.037121121,0.000760778,0.026819506,0.010772118,0.218946987,0.441275208,0.118162058,0.015336312,0.150223403,0.020525452,0.000821018,0.034482759,0.003284072,0.656870451,0.340292847,0.00671151,0.548229446,0.017983916,0.06612025,0.000845309,3.62275E-05,0.002837822,0.014454776,0.011774495,0.071110474,0.071519937,0.015309569,0.029470857,0.814118418,0.179391385,0.010662877,2.48917E-05,0.000156105,0,0.000848259,0.001029256,0,0.181355714,0.171369775,2.744455298,0.069825436,0.00166251,0.012686981,1.094528712,0.026898644,0.924158872,2.441045045,5.608771968,1.310635019,1.593961741,0.005072916,0.082969003,0.000235183,0.006811148,0.093416299,0.524191724,0.007251947,0.328908448,0.01420315,0.220651444,0.20456205,0.379725925,1.263561994,0.327739959,1.814595325,0.037446767,0.905604793,0.050246209,0.030781776,0.018776348,0.399429047,0.7396414,0.170727342,0.040096872,0.676672271,0.018344309,0.010857666,0.099375562,1.505122464
0485193,0.778931228,0.383062787,0.678456816,0.205870804,1.025923656,0.900720948,0,0,0,0.735294118,0.205882353,0,0,0,0.029411765,0,0,0.018957567,0.008076193,0,0,0,0,0,0,0,0.029411765,0,0.25,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.008220348,0,0,0,0,0,0,0,0,0,0.282784314,0.999238105,0.904812246,0.762248266,0.050917069,0.170712916,0.001991738,0.6262613,0.478594333,0.321351556,0.167088474,0.233999683,0,0,0,0,0.00096082,0.008006832,0.000320273,0.000213516,0.000106758,0.055087008,0.047827479,0.419985054,0.126294438,0.005444646,0.005871677,0,0.030959752,0,0.015906907,0.003202733,0,0.037899007,0.016760969,0,0.018575851,0,0,0.045158535,0.153197395
0485194,1.44790691,0.458415967,1.226894467,1.798059506,3.166836749,1.633032535,5.737398548,0.262601452,0.091036679,4.669180979,1.966898311,0.526896422,0.686282725,0.994170673,0.689137148,0.852020019,0.001521555,0.17073457,0.098119297,0.437893974,0.882550417,0.236324115,0.030672624,0.300446806,0.449647198,0.076104645,0.756833792,0.093811428,1.367749308,1.026208178,0.039606324,0.336722756,0.036922535,0.318076244,0.001690617,7.2455E-05,0.005675643,0.251131774,0.022989537,0.099325616,0.334673083,0.009964972,0.03494904,0.239322947,0.180407605,0.029075393,0.004929357,0.065912217,0.000408705,0.003788005,0.000480771,0.003167467,0.299999531,0.211977139,1.251641936,0.844331571,0.067140021,0.624909333,0.481657088,0.068062175,0.686756469,1.592982924,2.406460902,0.663780941,1.1002995,0.003704139,0.03053935,0.000352775,0.009172154,0.099312908,0.502603192,0.008354909,0.371041323,0.004785345,0.244143983,0.209922964,0.874521057,1.109362136,0.319214696,1.370578065,0.002469426,0.75623864,0.010450801,0.074747082,0.007826381,0.459060692,1.210834582,0.087067061,1.386622066,0.410040575,0.027516463,0.015894496,0.220239293,0.718703852
0485201,98.3358986,23.91628909,70.27293045,73.7409836,151.558413,140.8666153,181.8771902,7.122809785,1.92434722,87.26842292,34.28689078,11.58758694,9.900400207,12.77323553,14.81057307,35.95478125,0.654167967,16.08752711,10.22134288,69.49708462,140.7908734,40.10191324,6.968301959,49.51504683,10.07391293,16.06104134,16.30915729,7.004431772,99.76532247,58.64869672,11.87817446,49.85823807,2.496219118,20.65637275,3.468452426,2.581101176,10.17712612,33.29115103,7.308015059,31.03269151,53.19877026,12.4155126,4.674599163,58.84748709,15.53435064,5.118750658,1.775801356,14.58794112,0.102289244,0.990575302,7.315878066,0.99246082,46.85829043,42.65333844,239.8593414,110.853606,35.31393091,50.31978322,68.74070835,4.857311526,114.1549936,211.8302757,285.1238651,131.8430334,153.4498124,0.189383233,2.624412413,0.004863276,0.248310596,2.992819987,21.72859978,0.498015943,7.117027883,0.410843607,8.149468863,8.255969148,22.14545154,53.58728578,17.66863478,69.25807195,8.797121458,47.87246063,5.134168247,11.9037136,3.347925819,9.573421346,69.83404944,6.625020498,10.74498448,58.93533305,0.406405378,0.519378116,7.287085183,71.08333709
0485202,131.1426376,32.16418061,91.72120425,113.5628285,212.4515814,161.8857372,218.6399509,8.360049129,2.592792413,127.1397929,48.65515591,12.13783542,11.96070887,12.50244007,15.80617856,30.94917926,0.627798741,17.76942643,11.30240394,80.22648119,162.0384686,45.58715752,8.016073236,57.23082867,19.64332722,11.50653911,29.78040886,7.27482065,87.03278557,53.61752364,8.279722715,35.89024977,2.525544041,21.69797101,2.461552755,1.854330589,7.66296114,39.34516826,5.829974287,25.31796057,44.8219722,9.177483944,3.270844301,46.59598549,11.50561374,4.861365044,1.253662797,11.5926759,0.101471833,0.949902317,13.89970566,0.659892073,37.49013663,42.41195798,234.6071543,133.8240737,40.6694931,45.487321,75.30712081,5.048285933,131.9667953,248.1108998,299.1605059,152.6968543,178.7095379,0.167212789,2.50469997,0.003590775,0.147281562,2.978954302,20.64329876,0.50727446,4.941341575,0.353156869,7.592978264,9.110335719,19.516036,50.99189806,16.87385085,73.07660554,7.865615795,50.09974519,4.156059889,8.122756315,1.451012426,7.471605076,64.76301885,7.811154538,18.51979312,67.93322727,0.34391842,0.648102457,5.583062867,76.44996877
0485203,78.66706532,19.47304822,58.40822207,71.90314831,138.0960115,112.3224116,138.5815693,5.418430669,2.483079521,108.3474427,39.52710169,9.462726287,9.496517704,10.84743897,12.18502474,25.10718977,0.509519649,14.82172938,9.308363572,66.38082199,133.5734231,37.28731348,7.493126743,46.48421227,13.66332394,5.650743295,20.57214136,2.764459833,58.96613794,33.87693613,9.077834617,28.61542466,1.835767664,15.99912035,2.562500525,2.495440242,10.0902255,19.01622673,3.642973346,16.05528754,25.04186706,4.352544112,3.624344596,48.46046964,8.810759821,2.991708881,0.948426432,7.616539318,0.188230271,1.506748898,5.927476697,0.524101801,28.83287429,30.2348237,157.4310622,85.60546092,31.32542556,45.40322758,47.80623939,3.348702899,82.44593056,149.049545,188.8988751,113.2184798,121.2322273,0.121694025,1.542233535,0.003366779,0.105812311,2.103135239,15.8420869,0.386924634,3.855000476,0.15534523,6.468110701,7.060619625,18.40231692,40.00674361,10.47303615,42.45264378,6.38116294,29.36318115,2.767136772,4.500969218,0.947607586,7.671305587,36.35302225,5.039925434,9.302529737,56.356257,0.309114944,0.459252005,4.73715729,42.93673412
0485204,107.5946624,27.12310963,80.82578303,88.1095693,184.5947931,158.9333656,235.0937341,8.906265859,1.908617942,89.93644946,34.18631699,9.608399865,9.332898859,11.03566358,12.12858926,34.79098762,0.642999519,14.87781705,9.940899885,94.85858739,191.2190701,53.67556801,9.699275794,66.31848426,11.32031135,7.233910291,17.66463258,6.644209823,103.2094076,64.01803743,10.35324893,46.9352949,2.840603006,23.87865324,3.044600462,1.841938054,9.553355383,32.35513345,9.064954382,39.26003896,65.60642117,10.99630614,5.546171325,78.85440221,16.59137608,5.121357767,1.617067411,11.84133673,0.006539287,0.341764841,10.56465966,0.261907741,60.08240077,47.18951843,262.2250949,122.3455843,40.67387403,52.56592834,85.30877477,5.725381181,138.8326866,256.1093293,372.5004698,166.1946251,191.3287333,0.292277182,4.064362183,0.006519381,0.228934321,4.44937481,29.717774,0.839693326,8.21857074,0.473786864,11.61281102,14.76898019,32.76116575,72.3945167,22.0911225,89.4977193,17.76634775,55.21711396,4.843859258,16.61687855,1.614513487,11.96474723,83.10239182,11.45465497,21.40866712,102.5717232,0.53066143,0.693421154,11.77780564,119.0276566
0485205,101.6691006,25.34104373,80.37879054,99.30560175,188.6439049,130.5844763,173.2318809,7.768119107,1.768379458,131.0546273,46.454353,9.555782831,10.15304337,9.808504962,11.89637415,31.55759107,0.668228659,16.74781265,10.32926943,80.01026726,161.1665733,44.20823803,7.911488968,56.04249101,10.32771331,4.858078831,18.74444821,3.378694529,65.1078176,39.90392469,7.992852664,36.72377989,2.241481095,18.67753858,2.159135682,1.874438946,7.989413729,19.41213339,4.979308068,21.91971438,33.91416708,6.059819522,3.461922423,47.84079812,11.48198208,2.876023636,0.849717349,5.983011663,0.002860938,0.214196885,4.759108872,0.576238773,35.21843831,28.58018181,163.0016363,61.86766724,25.03175859,24.51875603,56.86384351,3.577982565,92.61545223,174.5711577,250.4877221,115.7559619,127.12788,0.147057988,1.795302594,0.005280441,0.169312394,2.611073481,17.64530348,0.28771309,7.018084721,0.35471774,7.915014038,8.872676144,19.66071392,48.27166949,13.25487225,56.39586826,10.11670673,37.19442879,1.421091349,3.001708783,0.347203206,11.99723442,44.32041977,5.585033959,7.137531448,55.50497351,0.47000967,0.548831578,3.989604809,59.17585932
0485206,89.78059618,22.30355527,65.26163001,80.46843253,145.320158,119.2395197,146.2873784,6.71262159,1.689101547,91.4125658,33.12319321,8.675096018,8.635167465,9.608245406,11.13498425,25.43591093,0.494246975,14.07455755,8.551550689,64.6842329,130.7449053,36.51826936,6.147186416,45.3033173,8.677363406,5.068077007,13.57903029,4.397175604,63.56901206,39.4002602,7.4976741,28.15024197,2.265948464,19.19778427,2.180087746,1.616889995,6.831889508,22.04306358,3.661322818,14.97733342,27.14072247,5.02623815,2.596197724,35.64071706,9.702820436,2.433130037,0.888425698,6.484315114,0.010217636,0.203305356,5.479689506,0.141266318,32.47311242,33.37742449,196.0182146,59.03479622,24.15361745,28.41594724,51.44756062,3.679883149,83.23048844,150.6479923,226.1825838,106.1602856,116.6512061,0.093674193,1.084798008,0.003270195,0.119149858,1.433244835,11.55275165,0.194454158,3.555368678,0.155170689,6.216314275,6.294513592,18.97312893,36.91015713,12.00972579,53.41961117,8.797988578,33.39913821,1.822809361,3.813174693,0.560003249,7.393848628,45.9048363,5.315812384,13.08545684,46.48201719,0.307005927,0.531248679,4.369519251,55.26207233
0485207,122.1284733,29.84746928,101.3016711,123.5124261,235.0534337,152.4828747,222.3969937,10.60300626,2.672357917,206.9649163,69.63899179,12.20349614,10.83125892,13.14179104,15.30846856,34.2895742,0.638180304,21.57014777,13.1035041,93.05257305,187.6336572,51.61968244,8.382834555,64.72938904,18.14970281,6.604106472,26.02137463,5.463535414,84.02173918,46.25130561,10.90127801,36.17522322,2.834160088,23.43693657,3.332910583,3.648166921,14.9094334,18.76359827,4.790647222,20.40880895,30.43516937,5.12192279,3.517743726,47.73967389,10.11473844,2.760456959,0.848699591,6.667608537,0.008991519,0.234095375,5.508144379,0.616450226,38.9783624,29.57503402,174.9172757,69.68812248,37.11817654,21.70139127,63.41395432,3.899057309,100.6042888,186.060609,278.4320533,137.2359149,146.3541223,0.124629088,1.563808712,0.004724677,0.137704891,3.284010653,24.60650789,0.555648837,5.901019187,0.266226376,9.298231124,9.12422692,25.88114802,55.16739371,16.17289007,80.16537274,5.962871692,47.95045804,2.316496419,4.757259926,0.384547588,15.29314247,47.62069766,5.385032819,16.27439193,51.54898288,0.45750271,0.633326457,5.770765369,52.01882508
0485208,57.19368273,14.81131698,45.20070898,56.47325167,108.6573852,79.80793805,136.5532532,5.44674683,1.22747085,55.86273828,21.14156229,4.922487228,4.376495574,6.003259233,6.013906504,15.65527105,0.328739798,9.095567318,5.760149055,45.62848041,91.95243867,24.94066848,3.864451533,31.57374405,6.340191836,1.999747535,7.874297968,3.237842699,56.49357218,31.91299026,6.378698211,28.13476418,1.987304467,16.4272477,1.659329452,1.466259312,6.076351206,12.85426604,3.856996901,16.30710466,24.87960689,4.661640083,2.31357079,34.3319941,7.857416946,2.326977492,0.721006989,5.563413791,0.006539287,0.160815458,3.980917757,0.475493434,27.72491026,23.89003957,153.0891749,44.84293693,12.36230703,19.81554155,45.233418,2.834202305,68.60660465,128.8297849,216.3475909,83.34105762,92.80734169,0.094610988,1.215653366,0.002458239,0.125841505,1.485136015,12.99799811,0.413126028,3.044818647,0.157113157,6.103766376,6.484016845,17.9984171,35.95895205,10.34125397,47.46894513,4.596375644,32.80403495,2.009571716,3.302027583,0.893005814,7.373207812,34.10155043,5.167088948,8.30989266,43.47010093,0.28460198,0.550063617,3.912577111,44.83081145
0485209,100.2646114,24.93437929,76.89091338,90.47985896,177.29866,136.4727409,153.6381704,6.361829641,1.455949477,109.8779043,39.53183793,7.259468252,6.809157969,9.930287828,8.916533438,30.05246551,0.589127644,11.19984114,7.458994975,81.59504972,164.9808334,44.88757576,6.611961815,56.7387364,12.7259324,2.611064673,22.0177289,5.864134816,66.01158907,35.5510162,6.049863383,28.39167453,2.334721795,18.88030092,2.277561144,2.32087122,10.3570908,16.58872659,3.62690679,15.60409168,22.29121488,3.75312257,2.155195061,27.82860367,8.4576354,1.763748519,0.48771314,3.620245253,0.002860938,1.177824407,3.287401377,0.081664609,28.08403993,30.59168923,168.0886378,72.4408768,31.29315371,24.5856425,55.21872392,3.827516046,86.46809066,161.1674767,249.6121876,113.5094879,124.1965171,0.109106813,1.259087708,0.002928606,0.131703719,2.113204292,14.43897546,0.373054072,4.195623888,0.428244352,5.367733399,7.097306074,14.78705005,31.97819828,10.43002185,47.69293261,6.100386731,27.13713537,3.364873782,2.818414763,0.866411246,6.164742591,38.60703843,4.592908611,7.767369993,42.83674864,0.346090302,0.666746668,3.338440197,43.54608738
0485210,75.81502583,19.8664583,56.3922205,56.49003103,129.3891714,118.1766066,153.5564529,5.44354712,2.017746837,79.75308658,31.09964853,8.446290747,7.892494838,7.323854646,10.60389074,23.60976741,0.397417997,11.89628525,7.974201109,53.78374092,108.703197,31.66430004,5.353881274,37.97603751,9.836774503,5.916048974,13.76724236,6.342921252,61.78423296,41.30102985,7.647564808,24.75676675,1.498629161,13.99105429,1.891271667,1.042353858,5.35755969,29.22047262,5.274530123,21.88064873,41.94136882,9.033585246,3.325196289,43.13709958,11.95293311,5.541925424,1.838626448,14.06301943,0.099837012,0.944372696,10.49213055,0.894895259,36.01578244,32.32451926,189.9218828,77.24222688,28.77418484,34.73718625,57.02935069,3.36318691,98.42890624,175.9159157,224.0144933,116.9747493,131.2733978,0.179396846,2.362710517,0.003419981,0.152376461,3.560692797,24.83992649,0.914148387,5.613631928,0.449034561,6.927584591,7.942875828,18.92640887,45.71622798,15.12377872,56.08327045,9.138868929,41.0667695,3.170344487,13.20227761,2.071953058,7.494273838,59.17856175,7.030310649,11.05527158,60.32167085,0.271373448,0.363032826,8.160556803,73.26402125
0485212,106.8727029,25.7714692,84.75674818,110.2751924,205.8379752,144.5306219,170.7037998,8.296200246,2.602798973,140.3125375,48.00677282,10.8349664,10.46143641,11.74854738,14.19615263,36.51255042,0.609525058,18.52391242,11.43137782,88.28218268,178.2559304,48.82513245,9.162767892,61.80092647,16.57686755,6.89741596,24.01275959,5.349744757,68.78213008,40.07376601,9.699587666,24.04533339,2.2039913,19.08186775,4.638251383,5.539688611,22.05967314,25.31337152,3.798995109,15.8809912,25.04063498,3.862370565,1.924710963,25.3113201,7.370079524,2.022786947,0.737333252,4.632121051,0.011035046,0.185148146,2.720607911,0.602218645,30.61908095,24.72000315,132.6856052,53.37082564,37.17495092,20.04861505,46.32102076,3.458277163,73.58978105,136.7866706,197.2516443,106.9389643,116.6536418,0.100864313,1.15078449,0.002960801,0.092656464,2.113569979,15.2916439,0.309247413,3.911910462,0.212370091,6.681150426,8.153235359,19.52671401,37.94949332,10.25199355,43.57937535,3.53190392,26.18927871,2.603183678,1.855136905,0.257949217,11.12522945,34.94156357,3.95485197,10.43826597,41.45320259,0.392465368,0.840811934,3.652092218,40.82998399
0485213,96.55983552,23.05189171,77.75626276,88.14934963,185.6076422,130.1639653,158.2377426,6.762257408,2.170175028,151.4292914,52.76901387,10.38772905,10.30926814,12.14394382,13.66926822,31.64149952,0.654628391,18.5330129,11.17804004,77.52369587,157.0615725,43.33195636,7.49022108,54.56524214,13.7338933,6.754937583,22.97512382,3.657355771,53.33246753,26.63515255,6.89487539,19.39175017,1.393975114,12.69602638,2.391777838,2.678425081,11.023321,14.63766026,3.986500194,16.75228353,23.02465511,4.443864157,2.058094664,29.64673344,5.606063383,3.24040779,0.868218294,6.130122378,0.097384779,0.807707483,6.356436293,0.285243234,30.66292963,22.23119008,118.6221585,55.22201761,27.76704955,17.15758429,41.47549681,2.620308328,69.72108228,129.3269543,163.7988913,97.11224461,105.9450224,0.107268018,1.264486818,0.002469426,0.110994705,1.457604151,10.80836323,0.196254716,3.418963007,0.16600353,4.819310973,5.541502899,12.40404772,30.08644363,8.00773983,33.39205668,3.088557103,23.38813951,0.919919285,2.89132617,0.828304515,7.790382003,26.51065653,3.115449381,9.73081635,29.44012528,0.270773684,0.455598185,2.798768619,31.67678257
0485215,61.24571589,14.31908421,49.44029727,62.20032692,114.2316127,73.9450034,75.83651241,4.163487585,1.398367723,131.2217528,42.6287137,5.888371052,6.346359255,6.557353083,8.33043667,15.73950177,0.357009672,10.84538478,6.772574841,39.51765014,80.00581609,21.79406335,3.19687214,27.47112947,8.315632042,5.345881986,14.74170446,3.225427228,32.01002168,15.15323517,3.569964185,8.824455107,0.786324578,6.443254719,1.377922907,1.227280747,5.727409575,13.58534414,1.884672286,8.328436239,10.94477136,2.185813141,1.047092179,13.19866351,3.592883937,1.310621965,0.157198914,2.393869164,0.002452233,0.078919762,2.891235915,0.050327319,10.98442627,12.08118095,61.10837569,32.61663452,17.59806359,7.595745253,24.30734156,1.480132385,38.20836622,76.40804614,100.7475433,60.41501461,62.43355579,0.050671272,0.596952743,0.00193467,0.055685056,1.286679113,9.135997231,0.223862273,2.939569935,0.157275405,2.640530189,3.637111934,5.782279107,16.38805378,5.030622283,23.67249831,1.578605342,16.54224477,1.232048239,0.542101673,0.072281561,4.228597332,15.75104013,1.568887877,7.80116278,18.21917204,0.160900088,0.146185776,1.468995094,16.24941437
0485224,233.6571102,58.64763307,169.8333368,177.9651674,382.5783753,300.9505471,394.3245715,14.67542852,5.462525273,333.814809,131.0366281,21.4937514,22.62997861,22.64380492,28.72741238,61.52835289,1.194115656,29.84807849,18.51975159,117.2648633,238.0052566,66.3795371,11.15205638,83.58597775,36.95664831,15.17527356,65.2270995,13.83206891,118.5038106,68.38888752,16.34814031,55.07066109,3.361510803,27.11355389,4.211848228,4.024887405,16.61024383,42.04286089,7.549881575,32.86335188,56.41859096,13.0401507,4.14727369,62.42532159,14.30994196,4.540952191,1.486559884,11.30540277,0.010626341,1.313724454,8.32224598,0.238781649,49.12316735,57.93007758,304.9598118,152.5471131,101.5673084,52.99568903,89.16754293,6.194148972,156.4682961,288.0071251,354.2519317,196.4220419,219.4889133,0.223115668,2.771934913,0.006541755,0.271570154,3.247908673,22.77879446,0.602292127,8.598111225,0.633281022,11.06895877,14.01230258,28.8511003,67.53713178,22.40688428,106.7898801,6.836086824,60.31243761,4.706969632,6.291904538,2.91234648,12.2072284,79.88830633,9.543927823,16.62252982,66.96476947,0.559470829,0.627713927,6.604827101,91.23913617
0485225,237.279734,59.16657859,174.9617092,216.660305,407.363563,314.8425991,426.7943311,17.20566893,5.087030442,285.9306249,112.6661715,20.47469027,20.17127696,24.21803987,26.94634821,47.37708209,0.934062628,33.03854765,20.68696354,115.1200137,232.0720703,64.73196862,10.08231411,80.4913544,36.37058027,16.07952206,55.31685064,14.73886481,132.4200074,85.6479652,16.85560655,56.8291244,3.799490597,35.25480257,5.222998583,3.780736249,16.50894869,54.67845063,6.652135747,28.96480331,56.63233237,9.594767247,4.491311597,69.32391852,14.86043455,4.007355749,2.523887946,10.27305392,0.285206345,2.312177079,6.221345925,0.732635446,58.99330222,63.59699993,332.8476344,168.5936535,97.24462913,59.71708306,114.2593246,7.580082531,189.3945333,352.8851321,505.6338679,213.4014469,246.8456127,0.236058081,3.231150977,0.007257126,0.343191079,3.915278411,29.63196757,0.926760765,9.641406683,0.534322525,13.42439217,18.14038333,37.57818491,85.47780875,32.56180216,146.1777077,14.09948087,89.74472076,3.662129802,11.2191248,3.99553808,13.9509776,125.8089683,13.58412393,17.74529036,99.39434441,0.653732961,0.987256011,9.189744313,141.4612309
0485226,191.7334845,50.20685497,165.5800461,182.2186003,359.6756365,286.4930733,309.7385541,11.26144591,5.608546239,384.7376886,151.9096788,26.60441771,25.8452838,27.10611007,33.8568551,48.30259039,0.943635257,33.53493853,20.55736574,124.0607145,250.9637259,69.17596164,11.03549071,87.39381639,40.54518785,20.3272451,75.14069542,17.31829135,83.09619446,45.76788762,9.390698967,28.71599883,2.258416935,20.46307378,3.20729475,2.996689007,12.70021623,33.21986515,4.375079192,19.21345882,32.72704719,6.60424936,2.680648036,37.64183898,8.228721511,2.366579925,0.939562314,6.850655087,0.010217636,0.168075826,4.294862741,0.549938987,31.20800233,41.24714293,195.8455104,121.3313822,81.61028919,41.96567522,66.10501561,4.375891003,124.1713286,226.1689949,238.7798299,160.5988638,174.8000761,0.131593918,1.62622378,0.003954737,0.132449052,2.183674466,14.87092167,0.284547921,5.306272076,0.286564088,7.473481594,12.08523357,18.43652756,46.70987749,16.01488031,73.72005364,6.196259681,46.62602453,4.327297109,5.455878867,1.740428538,8.297296985,54.78830572,5.883794149,19.97107848,42.54636398,0.367607744,0.555040916,5.033530457,60.39362844
